Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2023-08-11,129.55636596679688,129.82509741665174,128.14306178737075,128.5929268909368,15191500
2023-08-14,131.2085418701172,131.28816656444948,128.9790959893854,129.2378800426798,17526200
2023-08-15,129.6558837890625,131.36777655849932,129.20700588957308,130.9696531313885,14769200
2023-08-16,128.50137329101562,130.28093903180135,127.85444347973713,128.67057008493677,17548400
2023-08-17,129.84500122070312,131.86641746660837,129.2378762328174,129.83503864241928,23665600
2023-08-18,127.50607299804688,129.21796590382195,126.40130507846943,128.45159153409708,23619400
2023-08-21,128.3221893310547,128.6506354634506,126.56054442118916,127.24728645123851,21851100
2023-08-22,129.07862854003906,130.3326832848051,128.31723544734945,128.5212708756986,15569400
2023-08-23,132.58203125,133.43797766580917,129.89474737667268,130.23315609872296,26497000
2023-08-24,129.80517578125,134.33372933308772,129.68574634176144,134.09187864338082,18680400
2023-08-25,130.0738983154297,130.78054269990784,127.43638194111837,129.52648811043258,20678100
2023-08-28,131.16871643066406,132.61189307300702,130.23316048190944,131.45735783387545,16715500
2023-08-29,134.85128784179688,136.64777154543356,132.35311059131993,132.37103108273348,30803300
2023-08-30,136.28448486328125,136.60298362663758,134.38448756755432,134.93091067958756,21773400
2023-08-31,136.70252990722656,137.74756799453726,136.17502957407754,136.40394108791284,28147900
2023-09-01,136.1551055908203,137.92671316640642,135.2991591632001,137.77741117868558,16665700
2023-09-05,136.06553649902344,136.72241362411103,134.92094864878234,135.79680506470848,17730200
2023-09-06,134.73184204101562,136.83189581359818,134.05505494574317,136.36909153343186,15814300
2023-09-07,135.5579376220703,135.93615112687644,133.32850690790633,133.9654892815043,16976000
2023-09-08,136.55322265625,136.8667401451377,135.22949058475626,135.22949058475626,17810700
2023-09-11,137.09068298339844,137.6122148514715,135.9062903528029,136.73237945806582,17180800
2023-09-12,135.42855834960938,136.9911492998314,135.28920374561838,136.48355896317153,15212900
2023-09-13,136.851806640625,137.05086077654903,134.293914674087,135.2593431795185,16394900
2023-09-14,138.3347930908203,138.89215076646443,136.41388340134228,137.73761547442584,19064600
2023-09-15,137.64804077148438,138.70304137845025,136.53331025452835,138.14568371340093,48947600
2023-09-18,138.304931640625,139.27034496584977,136.98119960666872,136.98119960666872,16233600
2023-09-19,138.175537109375,138.51891194439125,136.85180509944482,137.5982694908963,15479100
2023-09-20,133.9555206298828,138.18548554679785,133.88585851665223,138.17553815543835,21473500
2023-09-21,130.74073791503906,132.5621126765059,130.4720065077786,131.76588103190238,22042700
2023-09-22,130.63128662109375,132.3829845020388,129.89476951877987,131.05925230852196,17348700
2023-09-25,131.54693603515625,131.59670336769975,129.41702480927034,130.15354184508422,14650000
2023-09-26,128.83975219726562,130.78553788592035,127.58569747453306,130.2968551990528,20378800
2023-09-27,130.8402862548828,131.09905511203914,128.77008983706102,128.82980455895424,18764200
2023-09-28,132.50241088867188,133.54744888814088,130.07391096977557,130.07391096977557,18201400
2023-09-29,131.2284393310547,134.2541014929729,130.70093906988754,133.44792242163658,23224200
2023-10-02,134.5327911376953,134.72189788558038,131.44243271973966,131.5320048044671,19210400
2023-10-03,132.67160034179688,134.60245722608684,132.1888861207244,134.29390587074533,19628700
2023-10-04,135.6276092529297,135.9261980501909,132.8009858506282,133.02991253441417,22848000
2023-10-05,135.34893798828125,135.85652834118827,133.82117045329818,135.48827740987483,15922900
2023-10-06,138.0760040283203,138.5298632526382,134.3038772759261,134.3038772759261,20819300
2023-10-09,138.84239196777344,139.31017758576766,136.055588231407,137.33951562951322,16599100
2023-10-10,138.54379272460938,140.07654149845536,137.77741833768638,138.85232892033153,19554900
2023-10-11,141.03199768066406,141.54955055947207,139.1807654476743,139.1907280254641,20146300
2023-10-12,139.62864685058594,141.70880584347444,138.7926103716341,141.48984173895988,18173100
2023-10-13,137.9267120361328,140.67369545751967,137.31958707283258,139.98694580545884,19438700
2023-10-16,139.8277130126953,140.24074995373522,138.6632304032856,139.0712860553355,17345600
2023-10-17,140.3253631591797,140.58413202342314,137.87596604076654,139.36988202214835,17424000
2023-10-18,138.6234130859375,141.32064444330823,138.05112675496449,140.08648451213176,18304900
2023-10-19,138.3248291015625,140.34029214619687,137.94663078943668,139.14097082318807,21831200
2023-10-20,136.0953826904297,138.3845278293265,135.60270590347702,137.93665226679693,24953900
2023-10-23,137.2499237060547,138.3646542749927,134.47308264288844,135.58779802496835,20780700
2023-10-24,139.45945739746094,140.04668762868056,138.09592055519693,138.50399142474643,26535200
2023-10-25,126.07286834716797,129.48670702259034,125.49560067885912,129.1582608395771,58796100
2023-10-26,122.85808563232422,124.86855967349787,121.74336276593957,123.883228825173,33907400
2023-10-27,122.81827545166016,123.85337364723375,120.88741847208745,123.44530280374534,37367700
2023-10-30,125.15718841552734,125.95342008695359,123.2960012497896,123.87326883190222,24165600
2023-10-31,124.70932006835938,125.96337477235224,123.34080202432419,125.67474096458068,21123400
2023-11-01,126.96862030029297,127.13781707865934,124.33609247029821,124.74912943118413,26536600
2023-11-02,127.97386169433594,129.476737922561,127.50607611059127,128.9492376152502,24091700
2023-11-03,129.7554168701172,130.1137203986835,128.40182744962854,128.48145214340522,19517900
2023-11-06,130.83033752441406,130.93981958842548,129.3174985999452,129.60614003545646,15360400
2023-11-07,131.77584838867188,132.65170484912954,130.52179360953656,131.3578301289601,19223800
2023-11-08,132.6317901611328,132.91046899102855,131.5369848113588,131.73603894887614,15093600
2023-11-09,131.06919860839844,133.32850178489792,130.89003925468984,132.73132418834552,17976500
2023-11-10,133.4280242919922,133.63704101159271,130.2530598656544,130.9099521994189,20872900
2023-11-13,133.010009765625,133.4777953630591,132.14411587486134,132.73133092292272,16409900
2023-11-14,134.79156494140625,136.59304521470958,134.46313395203288,135.01052905889378,22317300
2023-11-15,135.73709106445312,136.19491405749716,134.69203786932476,135.99585992196248,15840900
2023-11-16,138.046142578125,138.22530192598109,135.43849854453342,136.31435494103724,17615100
2023-11-17,136.29444885253906,137.34944944008024,134.84132480668052,137.1703052739802,25565300
2023-11-20,137.2698211669922,137.77244537575424,134.85128386660017,134.86123125772718,19569400
2023-11-21,137.96652221679688,138.30989705634093,137.0558423294347,137.28973511598127,17648100
2023-11-22,139.35992431640625,140.43483482094024,138.34472853098143,138.44426318740094,17306400
2023-11-24,137.56842041015625,139.01855271753246,136.82195597377654,138.8821899210185,8828600
2023-11-27,137.39923095703125,138.97178460932074,136.89162539362408,136.92149794458211,17886400
2023-11-28,137.96652221679688,138.00634215617256,136.39396872231362,136.9811989266767,17046900
2023-11-29,135.75698852539062,139.0115776189309,135.65248775987334,138.32980921817492,21014700
2023-11-30,133.28868103027344,136.31435856024342,132.16400314461637,135.75698571967007,29913500
2023-12-01,132.6915283203125,132.87067249915876,131.52901988879793,132.6915283203125,24258400
2023-12-04,130.0142059326172,130.8303324982828,128.78999330383172,130.67507724826325,24117100
2023-12-05,131.76589965820312,132.91047236815325,129.118435520067,129.75541788842193,19235100
2023-12-06,130.81040954589844,132.68155176893464,130.69098010591114,132.27348093316925,16360600
2023-12-07,137.7973175048828,139.3400135494082,135.58778178936512,135.95604786652223,38419400
2023-12-08,135.99586486816406,137.33950690889154,134.93091685154977,135.02048893776958,22990900
2023-12-11,134.06500244140625,134.15457452405195,132.26353746286546,133.18916121077544,24502900
2023-12-12,133.010009765625,133.90576101904549,132.203830600175,132.64175883495227,26584000
2023-12-13,133.3384552001953,134.14463436116208,132.32325931493529,133.91074156374572,25414500
2023-12-14,132.5720672607422,134.39842340990367,130.4421562282918,134.13467327691998,29619100
2023-12-15,133.2090606689453,134.19439917320338,132.00477323948746,132.2933994670953,58569400
2023-12-18,136.54327392578125,137.72766656691908,133.1393979982521,133.2289700836682,25699800
2023-12-19,137.448974609375,138.11581427079156,136.8020297293576,137.34943995495507,20661000
2023-12-20,139.0016326904297,142.40351917381773,138.75281121497935,139.6684724222137,33507300
2023-12-21,141.1315460205078,141.36045752902064,139.81080573991832,140.10640274129122,18101500
2023-12-22,142.04721069335938,142.5747110270623,141.3853370380521,141.4599956331026,18494700
2023-12-26,142.146728515625,143.26642506638242,141.82822976260738,142.3059627052774,11170100
2023-12-27,140.7732391357422,142.6443814743756,140.38606539068408,142.15668591953715,17288400
2023-12-28,140.61398315429688,141.59932160943023,140.16411808258158,141.1813033763952,12192500
2023-12-29,140.265625,140.7682492049037,139.24048180809135,140.01680354202497,14872700
2024-01-02,138.90208435058594,139.95211877077642,137.09067208480704,138.941904287378,20071900
2024-01-03,139.69833374023438,140.4248882168035,137.77742399819624,137.94663597072886,18974300
2024-01-04,137.3892364501953,139.97200415260104,137.3593790930344,139.19071639108338,18253300
2024-01-05,136.74232482910156,138.15562893957002,136.2048771424727,137.69979542310543,15433200
2024-01-08,139.8675079345703,139.97698997665955,137.2300067208601,137.34943615337357,17645300
2024-01-09,141.887939453125,142.1268135094218,139.13099356909962,139.3997249840765,19579700
2024-01-10,143.1221160888672,143.8436892574364,141.78843662182845,141.8481513461947,16641900
2024-01-11,142.9927215576172,145.9686318269066,141.54457876966245,144.21195284389037,17471100
2024-01-12,143.56004333496094,144.05768628375355,142.68418688529152,143.65956281260492,13995200
2024-01-16,143.4008026123047,145.1525004306422,142.3816277261754,142.75385762766444,19198900
2024-01-17,142.21640014648438,142.7339530613565,139.84761486962495,142.23631011659492,17884500
2024-01-18,144.30648803710938,144.89868428019116,142.67421999561097,142.76379206930685,18876800
2024-01-19,147.2724609375,147.3421230557462,145.11269228213737,145.61530135197785,27170900
2024-01-22,147.013671875,149.30779834923413,146.8842798614923,148.0089576727983,21829200
2024-01-23,147.97909545898438,148.15825481226227,146.49612923631082,147.02362953102596,14113600
2024-01-24,149.6412353515625,150.85548531754347,149.133629842608,149.5815054429125,19245000
2024-01-25,152.9157257080078,154.03044106087503,150.50713564235818,151.02468856484268,21495100
2024-01-26,153.0650177001953,153.3835164900002,152.07969434131007,152.14935645979352,19494500
2024-01-29,154.11007690429688,154.46838046319007,152.19912965248616,152.91573677027253,20909300
2024-01-30,152.32852172851562,154.30913110200262,152.05480897288476,153.2839877612383,26578900
2024-01-31,141.1315460205078,144.90367296245176,140.8827245413415,144.70461881649027,43908600
2024-02-01,142.03726196289062,143.93824654999406,141.5893711442408,143.012637923415,25526900
2024-02-02,142.8633270263672,143.20173576400992,137.51864676692574,140.22582554692482,42116900
2024-02-05,144.24679565429688,145.9785987971513,143.23161484797546,143.3609917035697,29254400
2024-02-06,144.72451782226562,146.04824981356242,143.8387140310197,145.27192807232922,21517700
2024-02-07,145.98854064941406,146.30703945356305,144.5254842267886,145.4311829290122,21436100
2024-02-08,146.52598571777344,146.91414659621208,145.72975399134987,146.27716425244463,18241300
2024-02-09,149.5118408203125,149.98460767133366,146.73498480868986,147.25253770030403,21877700
2024-02-12,148.0288543701172,149.88008658545624,147.85965760472433,148.835033446871,17236100
2024-02-13,145.6800079345703,147.34213374326418,144.425953033452,145.38143428206064,18138500
2024-02-14,146.44635009765625,147.1330997206111,144.86881544298058,146.67526157635592,16651800
2024-02-15,143.26144409179688,144.07757057119647,141.21115772203078,143.7789969731579,26724300
2024-02-16,141.0917205810547,143.79889938383792,140.85286168995205,143.53018313134746,21849700
2024-02-20,141.52963256835938,142.65330800872974,140.13623857384684,140.2755779732981,18625600
2024-02-21,143.1619110107422,143.30125042031312,141.24101663688162,141.9675710448689,16499600
2024-02-22,144.6349639892578,145.51080531300332,143.3311266157508,145.43118061323398,23024700
2024-02-23,144.60508728027344,145.2669609338235,144.10744431116856,144.28660367721258,14519400
2024-02-26,138.09591674804688,143.16191826534566,138.08596935645082,142.77375737709573,33513000
2024-02-27,139.43954467773438,139.8277055267567,137.84708134557027,138.7527950555743,22364000
2024-02-28,136.78213500976562,138.62342001381086,135.9958658248756,138.444275840111,30628700
2024-02-29,139.12106323242188,139.29026001463518,136.92148987679116,137.69781167134997,35485000
2024-03-01,137.42906188964844,139.34000875877467,137.32456113539897,138.95184791327802,28522000
2024-03-04,133.56736755371094,135.9859202387782,132.23368806448792,135.89633296388092,43571500
2024-03-05,133.1493377685547,133.38821183618217,130.92985460920454,132.1142471825488,28447600
2024-03-06,131.93508911132812,134.10482014941,131.32796413873504,133.60717722718147,23175200
2024-03-07,134.6024627685547,135.17973037946277,132.0346234732147,133.25882080682047,24107300
2024-03-08,135.6475067138672,138.32980946619315,134.16454046339086,134.39843325406335,26472400
2024-03-11,138.28501892089844,139.32010952636415,136.42383923457078,136.42383923457078,22536400
2024-03-12,138.96180725097656,139.61869956501798,137.55846572697882,137.59827047925845,19019700
2024-03-13,140.1063995361328,141.51970368304296,139.34997253718265,139.39973986924898,19637000
2024-03-14,143.6595458984375,144.0477067453202,140.81800924770826,141.62916958863315,36117900
2024-03-15,141.49978637695312,143.659554832315,140.46469578318113,142.73394628866993,41025900
2024-03-18,147.78004455566406,152.20906372462022,147.44165099822862,148.6658483894553,47676700
2024-03-19,147.22268676757812,148.91466974023234,146.31697296442448,148.2776873792264,17748400
2024-03-20,148.97438049316406,149.05400518452484,146.9688800892644,148.08857668370393,17730000
2024-03-21,148.03883361816406,150.5917292530754,147.31226396001364,149.6113871985433,19843900
2024-03-22,151.05455017089844,151.84081937505945,149.38246190776258,149.53176390969617,19226300
2024-03-25,150.4374542236328,150.74201145898448,148.09854152495535,150.2384000856177,15114700
2024-03-26,150.98486328125,152.4777920846642,150.3180235714812,150.52704028617632,19312700
2024-03-27,151.22372436523438,151.97018870281173,149.4222595271113,151.42775977326156,16622000
2024-03-28,151.54222106933594,151.95029192080196,150.61661250010812,151.28345221045504,21105600
2024-04-01,155.76223754882812,156.25988048029402,150.93509503886602,151.11425439135942,24469800
2024-04-02,155.13519287109375,155.25463749422124,152.73656563379188,154.02047763427774,17598100
2024-04-03,155.63284301757812,155.8120023671829,153.40540191838465,154.18968157696656,17266200
2024-04-04,151.22372436523438,155.44372636741727,151.1640096481251,154.34892111775065,24184800
2024-04-05,153.21432495117188,154.11007625117927,150.3687936097494,150.9649689349857,16289800
2024-04-08,155.4039306640625,155.91650226489386,153.26407217985934,153.2889482511509,16641500
2024-04-09,157.39451599121094,159.13626636459972,155.90158709973485,156.60824679058442,21538100
2024-04-10,156.91677856445312,157.4144215142172,155.4636544689247,157.1357426772979,16339200
2024-04-11,160.03201293945312,160.36045910838484,157.18549466223584,157.59356552547138,17841700
2024-04-12,158.43955993652344,160.93772200076836,157.8523449185831,158.65354275354042,16968200
2024-04-15,155.59303283691406,160.0718189916202,155.41387349356054,159.52440875756264,21140900
2024-04-16,155.2646026611328,156.4888000836408,154.31908407973467,154.9062991244405,15413200
2024-04-17,156.1404571533203,157.9329619598977,155.39895882932524,156.44899335301892,16237800
2024-04-18,156.71771240234375,157.73787429637503,155.47360512335126,156.18523084208942,14016100
2024-04-19,154.9859161376953,157.24521930392896,153.18445115165247,157.00634522902195,20063900
2024-04-22,157.2053985595703,158.43457720422234,154.92620062224327,155.2745415611511,17243900
2024-04-23,159.16612243652344,159.72348012158997,157.2203366413251,157.84239034106147,16115400
2024-04-24,160.34056091308594,160.6291871352953,158.0713103277153,158.340026580058,19485700
2024-04-25,157.2053985595703,157.53384471581393,152.04783561586922,152.63704010672708,36197800
2024-04-26,172.87120056152344,175.58832666155163,170.59198747560998,175.16036103860196,56500800
2024-04-29,167.10850524902344,170.57211129616846,166.27246869427466,169.964986258036,35914600
2024-04-30,163.86386108398438,169.06920180643567,163.72452167301353,166.59094976939298,29420800
2024-05-01,164.78948974609375,168.01420626410095,164.12263484487258,165.39659955094953,25223200
2024-05-02,167.66586303710938,167.73552515030133,164.9089169463527,165.8842928390392,17041100
2024-05-03,168.19337463378906,169.04932114032962,164.20226833832118,168.74076974533335,22767100
2024-05-06,169.02938842773438,169.09905053623592,167.09853155507523,168.42226348516482,15147900
2024-05-07,172.16455078125,172.65224633966483,169.1986030506817,169.31803249892306,21102400
2024-05-08,170.35313415527344,171.09859622958308,169.71814128050192,169.94506330132936,14569900
2024-05-09,170.77114868164062,171.62709512370475,169.12891791013897,170.3431678671801,11937700
2024-05-10,169.48721313476562,170.53226626790192,167.11844324476036,168.890050763585,18740500
2024-05-13,170.0943603515625,170.14412768572356,164.9785912490824,165.06518671425982,19648600
2024-05-14,171.11949157714844,171.96549063762274,169.61661538741166,170.78109802770155,18729500
2024-05-15,173.06031799316406,173.2255358178519,171.21903299446922,171.48776444109586,20958200
2024-05-16,174.60301208496094,175.5087259711052,173.229527760386,173.77693808645444,17247300
2024-05-17,176.4542236328125,176.65825905676155,174.15511572356067,174.722435954081,16546400
2024-05-20,177.6187286376953,179.1016949111226,176.3895499420499,176.47414073902465,17495100
2024-05-21,178.69361877441406,178.97231279047915,176.474135532202,177.55899348782262,14706000
2024-05-22,177.16090393066406,178.0088925644758,175.9466538236063,177.55901224677598,16189400
2024-05-23,174.2347412109375,179.06188373408688,173.71718830847908,177.93720584610716,14928400
2024-05-24,175.49876403808594,176.4681715297921,174.37408611469655,175.6878707884106,11400600
2024-05-28,177.1807861328125,177.66846646558616,174.85180576931893,174.9115356755471,15655300
2024-05-29,176.56369018554688,177.3897792001682,175.42906501096513,175.9764752238896,15023800
2024-05-30,172.74180603027344,175.85705553445754,172.41335988432073,175.85705553445754,18844000
2024-05-31,173.1399383544922,173.59776135461897,170.16402810623885,172.5825655047724,28085200
2024-06-03,173.5977783203125,175.03099255737388,171.63706373028532,173.06033057484387,20742800
2024-06-04,174.30442810058594,174.36414282591306,172.40342834776362,173.62762577754341,14066600
2024-06-05,176.23529052734375,177.13104180796205,174.4636675637188,175.70280889903276,15233900
2024-06-06,177.50924682617188,177.86755035862805,176.37462150453698,176.59357043122796,14255800
2024-06-07,175.12054443359375,178.5741875907091,174.9612950507807,177.61872166754497,14716300
2024-06-10,175.99737548828125,177.8307815768541,173.75543423310572,175.81801228171585,17122200
2024-06-11,177.5518035888672,177.75108423529036,174.81165288916708,177.08348570749644,14402400
2024-06-12,178.91690063476562,181.42787947273285,177.14327694877989,179.10622257947298,18600400
2024-06-13,176.10699462890625,177.87064426133762,176.0272793318939,177.2030457535148,15956900
2024-06-14,177.7311553955078,178.0898666483664,175.22218357185352,175.22218357185352,12361600
2024-06-17,178.1396942138672,179.27561067019667,175.85790258992213,176.3461379133103,15272900
2024-06-18,175.8180389404297,178.26923510757547,174.99100977195764,178.14965455035454,15640300
2024-06-20,177.0735321044922,178.09984190710827,175.82800902324556,176.07711363949488,16753200
2024-06-21,179.6143798828125,181.8583130820366,177.42226238783712,177.85073021689615,59728000
2024-06-24,180.14248657226562,181.4278748991179,179.58449466770367,180.6307370908269,18198300
2024-06-25,184.91534423828125,185.08473355620472,180.45636543703452,180.49623069074562,18917700
2024-06-26,184.70606994628906,185.26406180555398,183.33102292285417,183.5402622680096,13375700
2024-06-27,186.1907501220703,186.82845731487285,184.78579647406917,184.98010536766324,13025700
2024-06-28,182.7630615234375,185.9117473236654,182.66840055888895,185.05482688953091,23032400
2024-07-01,183.82925415039062,184.67620075111873,182.07554786344363,183.81928023476226,11815900
2024-07-02,185.941650390625,186.2804290197841,182.4043617984991,182.8128970182058,12555500
2024-07-03,186.71884155273438,186.9480135253479,184.72101781483107,185.63274915628548,7409100
2024-07-05,191.27249145507812,191.5714048253656,186.6491104769195,186.6491104769195,14303400
2024-07-08,189.79779052734375,190.99250141053892,188.6419566291613,190.67963062540326,12097600
2024-07-09,189.7579345703125,192.16926542683404,189.54868000321284,191.06324032448242,10198500
2024-07-10,191.96998596191406,192.61765188536268,189.9372837700379,190.06682303638334,12052900
2024-07-11,186.62918090820312,191.7208798554092,186.15090430376924,190.65470480345505,16452000
2024-07-12,186.1110382080078,188.01420111013582,185.4733310036047,186.25053618384166,14449100
2024-07-15,187.5159912109375,189.21985825223288,185.82208288068784,185.82208288068784,12186000
2024-07-16,184.83563232421875,189.6582942302075,184.45698842771773,188.28324703475073,12760100
2024-07-17,181.9659423828125,184.5665952870992,180.96952387855154,184.0185620689277,17376600
2024-07-18,178.578125,183.39082818525517,177.57174778728617,182.88264501899772,17877200
2024-07-19,178.74749755859375,181.31825887509234,178.21939701881587,179.7239833410327,14485900
2024-07-22,182.69332885742188,183.63992334392967,181.2485099418617,181.69691040759497,16303900
2024-07-23,182.94244384765625,184.55663696261976,182.6734065937824,183.18157455853097,23772600
2024-07-24,173.7454833984375,177.31266333834552,172.94836078735528,174.7618344929483,31250700
2024-07-25,168.55413818359375,174.57249855802573,168.4445315527349,173.62590413013808,28967900
2024-07-26,168.07586669921875,169.23171581795833,165.27096136954532,168.1655559201212,25150100
2024-07-29,170.51710510253906,171.54341495524503,169.11215134932957,169.88935657362845,13768900
2024-07-30,171.24447631835938,172.33056878553097,169.51070273282616,171.2145849810346,13681400
2024-07-31,172.52984619140625,175.27997080668484,171.10497512525495,174.29351108109944,15650200
2024-08-01,171.8323516845703,175.05077889023,169.89929753739804,171.36403381575482,17177800
2024-08-02,167.796875,169.60040531754547,165.794079220675,167.58763562223334,18907800
2024-08-05,160.06466674804688,165.3456878229132,156.0391427100353,156.8063740057358,34907800
2024-08-06,159.9650115966797,161.76854176630374,157.56365468246898,160.36857505755367,36146500
2024-08-07,160.1742706298828,164.19979459850455,159.66610267866855,162.65535811810648,19334200
2024-08-08,163.25318908691406,164.90724730098054,161.4496741925987,161.7625449521268,15733600
2024-08-09,164.7976531982422,164.92719246706665,160.35362004988897,161.06607082428397,13549200
2024-08-12,163.36280822753906,166.10295907223568,162.96424691360264,165.40048221300762,12435000
2024-08-13,165.33570861816406,165.9435244900484,164.1798747537791,164.59338172697963,12717600
2024-08-14,161.44969177246094,164.36920594570728,158.95864546948013,163.62189205481303,22515900
2024-08-15,162.58560180664062,162.93435435683165,160.9116260556583,161.62904857869057,18392500
2024-08-16,164.1499786376953,166.35205486717328,162.49592038476501,162.82474029317686,16853100
2024-08-19,167.796875,167.86663159534905,165.49515061972522,166.4018951344214,13100800
2024-08-20,168.35487365722656,169.79967741743286,168.05594507135712,168.1356603745316,12622500
2024-08-21,167.02963256835938,168.03600974702022,165.97343142549687,166.39192535734017,15269600
2024-08-22,164.8972930908203,168.81321026159983,164.43893391865004,168.43456638911738,19123800
